Aa,Ad,Ba,Bd,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,length
  1  ,  2  ,  2  ,  3  ,32.86,39.05,21.90,3.10 ,3.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,32.86,35.95,20.24,10.95,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  1  ,  2  ,  3  ,  0  ,14.06,23.44,29.69,17.19,9.38 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,29.69,57.81,6.25 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  1  ,  2  ,  3  ,  1  ,20.00,42.22,31.11,3.33 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,35.56,28.89,23.33,8.89 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  1  ,  2  ,  3  ,  2  ,20.00,42.22,31.11,3.33 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,35.56,28.89,23.33,8.89 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  1  ,  2  ,  3  ,  3  ,60.00,26.67,0.00 ,13.33,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20.00,33.33,20.00,13.33,6.67 ,6.67 ,0.00 ,0.00 ,0.00 ,0.00 ,10
  1  ,  3  ,  0  ,  0  ,18.15,25.30,23.81,26.19,6.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,49.11,34.52,13.10,3.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  1  ,  3  ,  0  ,  1  ,25.00,38.33,22.50,10.42,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,58.75,31.25,10.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  1  ,  3  ,  0  ,  2  ,53.33,14.81,19.26,12.59,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,40.00,35.93,20.37,3.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  1  ,  3  ,  0  ,  3  ,38.95,21.05,17.89,22.11,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,58.25,29.47,12.28,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  1  ,  3  ,  1  ,  0  ,4.52 ,32.06,33.55,14.93,4.52 ,10.41,0.00 ,0.00 ,0.00 ,0.00 ,41.76,43.31,10.41,4.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  1  ,  3  ,  1  ,  1  ,19.10,39.55,17.14,22.09,2.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,54.81,28.13,14.47,2.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  1  ,  3  ,  1  ,  2  ,24.56,33.33,26.32,10.53,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,45.61,26.32,28.07,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  1  ,  3  ,  1  ,  3  ,37.04,35.19,22.22,5.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,42.59,33.33,18.52,5.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  1  ,  3  ,  2  ,  0  ,14.06,17.19,35.94,23.44,9.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,35.94,57.81,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  1  ,  3  ,  2  ,  1  ,34.92,24.07,17.99,23.02,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,36.24,43.92,16.67,3.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  1  ,  3  ,  2  ,  2  ,28.32,40.35,18.55,7.77 ,5.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,31.58,35.09,25.81,2.51 ,2.51 ,2.51 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  1  ,  3  ,  2  ,  3  ,35.00,35.00,17.50,12.50,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.50,23.75,32.50,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  1  ,  3  ,  3  ,  0  ,13.24,22.06,33.82,22.06,8.82 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.82,60.29,5.88 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  1  ,  3  ,  3  ,  1  ,24.46,25.36,38.57,6.25 ,5.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,36.07,50.18,7.50 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  1  ,  3  ,  3  ,  2  ,24.46,31.61,32.32,6.25 ,5.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,42.32,37.68,13.75,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  1  ,  3  ,  3  ,  3  ,43.11,35.23,9.13 ,10.91,1.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21.21,38.02,23.80,7.68 ,7.07 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,30
  2  ,  0  ,  0  ,  0  ,17.09,25.78,28.61,17.09,8.59 ,2.83 ,0.00 ,0.00 ,0.00 ,0.00 ,42.87,37.29,14.17,2.83 ,2.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  0  ,  0  ,  1  ,17.73,37.27,24.09,9.55 ,11.36,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.27,25.45,22.73,11.36,3.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  2  ,  0  ,  0  ,  2  ,16.96,49.11,21.43,6.25 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.93,23.21,32.14,6.25 ,0.00 ,0.00 ,4.46 ,0.00 ,0.00 ,0.00 ,16
  2  ,  0  ,  0  ,  3  ,23.06,58.90,12.78,0.00 ,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,40.85,24.81,25.31,5.26 ,0.00 ,0.00 ,3.76 ,0.00 ,0.00 ,0.00 ,19
  2  ,  0  ,  1  ,  0  ,6.87 ,43.27,33.04,7.60 ,6.87 ,0.00 ,2.34 ,0.00 ,0.00 ,0.00 ,46.20,47.51,6.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  0  ,  1  ,  1  ,26.81,26.81,24.01,18.42,3.95 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.88,42.11,12.99,11.02,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  2  ,  0  ,  1  ,  2  ,18.12,16.46,29.58,35.83,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,24.58,45.83,19.79,3.12 ,3.33 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  2  ,  0  ,  1  ,  3  ,35.77,32.31,13.46,18.46,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27.31,42.31,18.46,8.46 ,3.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  2  ,  0  ,  2  ,  0  ,20.28,26.53,35.14,9.93 ,8.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.06,33.89,20.90,7.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  2  ,  0  ,  2  ,  1  ,27.87,20.10,28.23,21.17,2.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,31.48,36.96,19.77,7.35 ,2.22 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,30
  2  ,  0  ,  2  ,  2  ,32.26,16.45,33.33,16.24,1.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,36.75,15.81,5.13 ,4.49 ,2.78 ,1.71 ,0.00 ,0.00 ,0.00 ,24
  2  ,  0  ,  2  ,  3  ,38.83,24.42,16.00,20.76,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.71,29.18,14.41,8.06 ,6.47 ,3.17 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  0  ,  3  ,  0  ,18.42,35.53,27.63,9.87 ,8.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,34.21,31.58,24.34,9.87 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  0  ,  3  ,  1  ,14.54,37.16,24.10,20.59,3.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18.21,44.57,16.80,16.80,3.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  0  ,  3  ,  2  ,19.23,31.79,27.56,18.33,3.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22.56,38.72,17.82,11.15,6.41 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  2  ,  0  ,  3  ,  3  ,22.22,55.56,16.67,0.00 ,5.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.56 ,22.22,38.89,22.22,5.56 ,5.56 ,0.00 ,0.00 ,0.00 ,0.00 ,11
  2  ,  1  ,  0  ,  0  ,26.67,31.11,26.67,6.67 ,6.67 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,35.56,40.00,15.56,4.44 ,4.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  2  ,  1  ,  0  ,  1  ,20.07,42.35,17.52,5.10 ,12.41,2.55 ,0.00 ,0.00 ,0.00 ,0.00 ,44.90,28.06,19.73,7.31 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  1  ,  0  ,  2  ,35.24,34.60,21.27,3.17 ,5.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,34.92,46.98,9.21 ,8.89 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  1  ,  0  ,  3  ,29.41,39.22,21.57,9.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.25,45.10,13.73,3.92 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  1  ,  1  ,  0  ,12.95,35.60,33.10,7.20 ,5.75 ,5.40 ,0.00 ,0.00 ,0.00 ,0.00 ,37.40,40.65,12.95,7.20 ,1.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  1  ,  1  ,  1  ,12.08,35.61,34.24,18.07,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,25.84,43.28,20.48,8.72 ,1.68 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  1  ,  1  ,  2  ,15.69,38.56,33.99,5.88 ,5.88 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,33.33,28.10,5.23 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  1  ,  1  ,  3  ,17.73,46.36,25.45,2.95 ,7.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,35.91,34.32,23.86,5.91 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  2  ,  1  ,  2  ,  0  ,24.12,39.47,15.35,10.09,7.89 ,3.07 ,0.00 ,0.00 ,0.00 ,0.00 ,42.98,36.84,20.18,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  1  ,  2  ,  1  ,20.44,34.33,29.56,7.34 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.29,39.48,15.87,4.76 ,1.59 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  2  ,  1  ,  2  ,  2  ,21.67,36.67,26.67,6.67 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,35.00,33.33,15.00,8.33 ,3.33 ,3.33 ,0.00 ,1.67 ,0.00 ,0.00 ,21
  2  ,  1  ,  2  ,  3  ,34.71,36.47,15.29,9.71 ,3.82 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,34.71,26.76,25.00,13.53,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  1  ,  3  ,  0  ,24.12,39.47,15.35,10.09,7.89 ,3.07 ,0.00 ,0.00 ,0.00 ,0.00 ,42.98,36.84,20.18,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  1  ,  3  ,  1  ,15.00,46.25,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.25,35.00,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  2  ,  1  ,  3  ,  2  ,15.00,46.25,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.25,35.00,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  2  ,  1  ,  3  ,  3  ,31.58,37.89,22.11,7.37 ,1.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21.05,35.79,22.11,15.79,3.16 ,1.05 ,1.05 ,0.00 ,0.00 ,0.00 ,20
  2  ,  2  ,  0  ,  0  ,12.50,39.58,29.17,14.58,4.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,41.67,39.58,14.58,0.00 ,4.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15
  2  ,  2  ,  0  ,  1  ,20.00,40.00,23.33,13.33,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.67,40.00,33.33,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13
  2  ,  2  ,  0  ,  2  ,26.67,40.00,20.00,0.00 ,13.33,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,46.67,6.67 ,13.33,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9
  2  ,  2  ,  0  ,  3  ,27.50,41.25,17.50,6.25 ,7.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.50,45.00,10.00,7.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  2  ,  2  ,  1  ,  0  ,2.56 ,38.46,38.46,12.82,5.13 ,2.56 ,0.00 ,0.00 ,0.00 ,0.00 ,38.46,33.33,25.64,2.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13
  2  ,  2  ,  1  ,  1  ,25.00,31.67,21.67,16.67,1.67 ,1.67 ,1.67 ,0.00 ,0.00 ,0.00 ,38.33,38.33,16.67,6.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  2  ,  2  ,  1  ,  2  ,29.80,42.09,21.05,0.00 ,7.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,40.39,13.99,12.29,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  2  ,  1  ,  3  ,22.22,45.68,26.54,5.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,46.30,31.48,17.28,4.94 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  2  ,  2  ,  2  ,  0  ,1.52 ,41.29,32.58,17.42,3.03 ,4.17 ,0.00 ,0.00 ,0.00 ,0.00 ,30.68,47.35,20.45,1.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  2  ,  2  ,  2  ,  1  ,25.00,31.67,21.67,16.67,1.67 ,1.67 ,1.67 ,0.00 ,0.00 ,0.00 ,38.33,38.33,16.67,6.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18
  2  ,  2  ,  2  ,  2  ,21.43,45.24,21.43,7.14 ,2.38 ,0.00 ,2.38 ,0.00 ,0.00 ,0.00 ,35.71,35.71,21.43,4.76 ,2.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  2  ,  2  ,  2  ,  3  ,18.32,49.63,24.73,4.40 ,1.47 ,0.00 ,1.47 ,0.00 ,0.00 ,0.00 ,43.77,37.36,14.47,2.93 ,1.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26
  2  ,  2  ,  3  ,  0  ,1.52 ,41.29,32.58,17.42,3.03 ,4.17 ,0.00 ,0.00 ,0.00 ,0.00 ,30.68,47.35,20.45,1.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  2  ,  2  ,  3  ,  1  ,22.25,30.76,31.53,9.37 ,2.57 ,2.57 ,0.94 ,0.00 ,0.00 ,0.00 ,36.15,36.15,19.20,6.87 ,1.64 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,32
  2  ,  2  ,  3  ,  2  ,23.81,28.57,38.10,0.00 ,4.76 ,4.76 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,33.33,28.57,0.00 ,4.76 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11
  2  ,  2  ,  3  ,  3  ,31.31,40.40,14.14,11.11,3.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21.21,44.44,18.18,9.09 ,5.05 ,2.02 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  3  ,  0  ,  0  ,18.75,31.25,12.50,25.00,12.50,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,43.75,25.00,25.00,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11
  2  ,  3  ,  0  ,  1  ,16.84,43.16,25.44,9.12 ,5.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,34.04,43.16,22.81,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  3  ,  0  ,  2  ,24.21,34.74,23.16,8.42 ,9.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,48.42,42.11,3.16 ,6.32 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  2  ,  3  ,  0  ,  3  ,26.36,25.45,23.64,19.09,5.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,56.36,30.91,7.27 ,5.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  2  ,  3  ,  1  ,  0  ,7.69 ,23.08,38.46,15.38,7.69 ,7.69 ,0.00 ,0.00 ,0.00 ,0.00 ,53.85,30.77,7.69 ,7.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10
  2  ,  3  ,  1  ,  1  ,5.00 ,50.00,20.00,25.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,60.00,15.00,25.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9
  2  ,  3  ,  1  ,  2  ,23.41,40.82,19.03,16.74,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,51.88,20.94,23.31,3.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23
  2  ,  3  ,  1  ,  3  ,26.98,45.50,22.75,4.76 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,42.86,31.75,21.16,4.23 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  3  ,  2  ,  0  ,3.66 ,35.20,38.16,12.88,3.66 ,6.44 ,0.00 ,0.00 ,0.00 ,0.00 ,43.50,38.86,13.98,3.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  3  ,  2  ,  1  ,12.31,38.41,33.29,11.85,4.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,46.67,24.71,22.41,2.07 ,2.07 ,2.07 ,0.00 ,0.00 ,0.00 ,0.00 ,23
  2  ,  3  ,  2  ,  2  ,23.81,33.33,28.57,4.76 ,9.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,33.33,19.05,4.76 ,4.76 ,4.76 ,0.00 ,0.00 ,0.00 ,0.00 ,10
  2  ,  3  ,  2  ,  3  ,21.85,41.18,28.57,2.80 ,5.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,41.18,37.25,13.17,2.80 ,2.80 ,2.80 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  3  ,  3  ,  0  ,3.66 ,35.20,38.16,12.88,3.66 ,6.44 ,0.00 ,0.00 ,0.00 ,0.00 ,43.50,38.86,13.98,3.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  2  ,  3  ,  3  ,  1  ,25.49,23.53,39.78,0.00 ,8.12 ,3.08 ,0.00 ,0.00 ,0.00 ,0.00 ,36.69,41.74,18.49,0.00 ,3.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  3  ,  3  ,  2  ,25.49,23.53,39.78,0.00 ,8.12 ,3.08 ,0.00 ,0.00 ,0.00 ,0.00 ,36.69,41.74,18.49,0.00 ,3.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  2  ,  3  ,  3  ,  3  ,33.33,39.39,12.12,12.12,3.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27.27,45.45,12.12,6.06 ,9.09 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  3  ,  0  ,  0  ,  0  ,17.09,25.78,28.61,17.09,8.59 ,2.83 ,0.00 ,0.00 ,0.00 ,0.00 ,42.87,37.29,14.17,2.83 ,2.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  0  ,  0  ,  1  ,17.73,37.27,24.09,9.55 ,11.36,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.27,25.45,22.73,11.36,3.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  0  ,  0  ,  2  ,16.96,49.11,21.43,6.25 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.93,23.21,32.14,6.25 ,0.00 ,0.00 ,4.46 ,0.00 ,0.00 ,0.00 ,16
  3  ,  0  ,  0  ,  3  ,21.90,60.95,12.14,0.00 ,5.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.81,28.57,24.05,5.00 ,0.00 ,0.00 ,3.57 ,0.00 ,0.00 ,0.00 ,20
  3  ,  0  ,  1  ,  0  ,6.87 ,43.27,33.04,7.60 ,6.87 ,0.00 ,2.34 ,0.00 ,0.00 ,0.00 ,46.20,47.51,6.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  0  ,  1  ,  1  ,26.81,26.81,24.01,18.42,3.95 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.88,42.11,12.99,11.02,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  0  ,  1  ,  2  ,18.12,16.46,29.58,35.83,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,24.58,45.83,19.79,3.12 ,3.33 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  0  ,  1  ,  3  ,35.77,32.31,13.46,18.46,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27.31,42.31,18.46,8.46 ,3.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  0  ,  2  ,  0  ,18.42,30.26,27.63,9.87 ,8.55 ,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,34.21,31.58,24.34,9.87 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  0  ,  2  ,  1  ,27.87,20.10,28.23,21.17,2.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,31.48,36.96,19.77,7.35 ,2.22 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,30
  3  ,  0  ,  2  ,  2  ,32.26,16.45,33.33,16.24,1.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,36.75,15.81,5.13 ,4.49 ,2.78 ,1.71 ,0.00 ,0.00 ,0.00 ,24
  3  ,  0  ,  2  ,  3  ,38.83,24.42,16.00,20.76,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.71,29.18,14.41,8.06 ,6.47 ,3.17 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  0  ,  3  ,  0  ,18.42,35.53,27.63,9.87 ,8.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,34.21,31.58,24.34,9.87 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  0  ,  3  ,  1  ,14.54,37.16,24.10,20.59,3.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,18.21,44.57,16.80,16.80,3.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  3  ,  0  ,  3  ,  2  ,19.23,31.79,27.56,18.33,3.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22.56,38.72,17.82,11.15,6.41 ,3.33 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  0  ,  3  ,  3  ,26.31,48.43,14.74,7.36 ,3.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.47 ,35.78,31.58,15.79,5.26 ,2.11 ,0.00 ,0.00 ,0.00 ,0.00 ,29
  3  ,  1  ,  0  ,  0  ,20.90,33.71,20.90,16.68,6.50 ,1.32 ,0.00 ,0.00 ,0.00 ,0.00 ,38.89,33.89,16.86,7.73 ,2.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27
  3  ,  1  ,  0  ,  1  ,20.97,33.15,24.90,8.05 ,10.49,2.44 ,0.00 ,0.00 ,0.00 ,0.00 ,48.31,36.33,12.92,2.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  3  ,  1  ,  0  ,  2  ,35.29,27.45,27.45,3.92 ,5.88 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,31.37,50.98,7.84 ,9.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  3  ,  1  ,  0  ,  3  ,11.25,37.50,28.75,16.25,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,45.00,42.50,6.25 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  3  ,  1  ,  1  ,  0  ,14.01,26.71,40.39,9.45 ,4.56 ,4.89 ,0.00 ,0.00 ,0.00 ,0.00 ,40.06,40.72,11.08,6.52 ,1.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  1  ,  1  ,  1  ,11.14,39.14,40.86,8.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23.71,52.29,16.29,6.29 ,1.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
