Aa,Ad,Ba,Bd,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,length
1,3,3,0,8.0000,32.0000,32.0000,16.0000,6.0000,6.0000,0.0000,0.0000,0.0000,0.0000,36.0000,50.0000,10.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50
1,3,3,1,25.5319,36.1702,27.6596,6.3830,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,34.0426,34.0426,25.5319,4.2553,2.1277,0.0000,0.0000,0.0000,0.0000,0.0000,47
1,3,3,2,25.0000,38.6364,27.2727,4.5455,4.5455,0.0000,0.0000,0.0000,0.0000,0.0000,34.0909,31.8182,27.2727,4.5455,2.2727,0.0000,0.0000,0.0000,0.0000,0.0000,44
1,3,3,3,41.5094,35.8491,9.4340,11.3208,1.8868,0.0000,0.0000,0.0000,0.0000,0.0000,22.6415,39.6226,20.7547,7.5472,7.5472,1.8868,0.0000,0.0000,0.0000,0.0000,53
2,0,0,0,17.0732,29.2683,26.8293,14.6341,9.7561,2.4390,0.0000,0.0000,0.0000,0.0000,43.9024,31.7073,17.0732,4.8780,2.4390,0.0000,0.0000,0.0000,0.0000,0.0000,41
2,0,0,1,17.0213,31.9149,25.5319,17.0213,8.5106,0.0000,0.0000,0.0000,0.0000,0.0000,36.1702,38.2979,14.8936,8.5106,2.1277,0.0000,0.0000,0.0000,0.0000,0.0000,47
2,0,0,2,23.0769,42.3077,19.2308,9.6154,5.7692,0.0000,0.0000,0.0000,0.0000,0.0000,26.9231,36.5385,26.9231,5.7692,1.9231,0.0000,1.9231,0.0000,0.0000,0.0000,52
2,0,0,3,27.9070,48.8372,11.6279,9.3023,2.3256,0.0000,0.0000,0.0000,0.0000,0.0000,32.5581,30.2326,30.2326,4.6512,0.0000,0.0000,2.3256,0.0000,0.0000,0.0000,43
2,0,1,0,6.9767,37.2093,32.5581,16.2791,4.6512,0.0000,2.3256,0.0000,0.0000,0.0000,41.8605,48.8372,6.9767,2.3256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43
2,0,1,1,28.2609,28.2609,23.9130,15.2174,4.3478,0.0000,0.0000,0.0000,0.0000,0.0000,34.7826,41.3043,13.0435,10.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46
2,0,1,2,23.8095,21.4286,28.5714,26.1905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5714,33.3333,26.1905,4.7619,2.3810,2.3810,2.3810,0.0000,0.0000,0.0000,42
2,0,1,3,30.4348,23.9130,19.5652,26.0870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4348,41.3043,15.2174,6.5217,4.3478,2.1739,0.0000,0.0000,0.0000,0.0000,46
2,0,2,0,11.1111,33.3333,37.7778,11.1111,4.4444,0.0000,2.2222,0.0000,0.0000,0.0000,40.0000,42.2222,13.3333,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45
2,0,2,1,28.3333,23.3333,26.6667,18.3333,3.3333,0.0000,0.0000,0.0000,0.0000,0.0000,33.3333,38.3333,16.6667,8.3333,1.6667,1.6667,0.0000,0.0000,0.0000,0.0000,60
2,0,2,2,33.3333,17.6471,33.3333,13.7255,1.9608,0.0000,0.0000,0.0000,0.0000,0.0000,33.3333,37.2549,15.6863,5.8824,3.9216,1.9608,1.9608,0.0000,0.0000,0.0000,51
2,0,2,3,31.9149,36.1702,17.0213,12.7660,2.1277,0.0000,0.0000,0.0000,0.0000,0.0000,25.5319,27.6596,23.4043,12.7660,6.3830,4.2553,0.0000,0.0000,0.0000,0.0000,47
2,0,3,0,10.2041,34.6939,36.7347,12.2449,4.0816,0.0000,2.0408,0.0000,0.0000,0.0000,36.7347,42.8571,14.2857,6.1224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49
2,0,3,1,21.0526,35.0877,24.5614,15.7895,3.5088,0.0000,0.0000,0.0000,0.0000,0.0000,17.5439,33.3333,26.3158,14.0351,5.2632,3.5088,0.0000,0.0000,0.0000,0.0000,57
2,0,3,2,21.2766,40.4255,23.4043,10.6383,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,17.0213,31.9149,25.5319,14.8936,6.3830,4.2553,0.0000,0.0000,0.0000,0.0000,47
2,0,3,3,27.2727,46.7532,14.2857,9.0909,2.5974,0.0000,0.0000,0.0000,0.0000,0.0000,10.3896,38.9610,29.8701,14.2857,5.1948,1.2987,0.0000,0.0000,0.0000,0.0000,77
2,1,0,0,26.6667,31.1111,26.6667,6.6667,6.6667,2.2222,0.0000,0.0000,0.0000,0.0000,35.5556,40.0000,15.5556,4.4444,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,45
2,1,0,1,20.3125,40.6250,20.3125,9.3750,7.8125,1.5625,0.0000,0.0000,0.0000,0.0000,35.9375,35.9375,25.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64
2,1,0,2,34.0909,36.3636,22.7273,2.2727,4.5455,0.0000,0.0000,0.0000,0.0000,0.0000,36.3636,38.6364,15.9091,6.8182,0.0000,0.0000,2.2727,0.0000,0.0000,0.0000,44
2,1,0,3,30.0000,40.0000,20.0000,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5000,45.0000,10.0000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
2,1,1,0,13.0435,32.6087,34.7826,8.6957,4.3478,6.5217,0.0000,0.0000,0.0000,0.0000,34.7826,41.3043,13.0435,8.6957,2.1739,0.0000,0.0000,0.0000,0.0000,0.0000,46
2,1,1,1,11.9048,45.2381,38.0952,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.1905,40.4762,23.8095,7.1429,2.3810,0.0000,0.0000,0.0000,0.0000,0.0000,42
2,1,1,2,17.2840,40.7407,34.5679,6.1728,1.2346,0.0000,0.0000,0.0000,0.0000,0.0000,29.6296,39.5062,23.4568,6.1728,1.2346,0.0000,0.0000,0.0000,0.0000,0.0000,81
2,1,1,3,22.9167,41.6667,22.9167,8.3333,4.1667,0.0000,0.0000,0.0000,0.0000,0.0000,35.4167,31.2500,25.0000,8.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48
2,1,2,0,17.5676,33.7838,27.0270,10.8108,5.4054,5.4054,0.0000,0.0000,0.0000,0.0000,37.8378,39.1892,14.8649,6.7568,1.3514,0.0000,0.0000,0.0000,0.0000,0.0000,74
2,1,2,1,11.9048,45.2381,38.0952,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.1905,40.4762,23.8095,7.1429,2.3810,0.0000,0.0000,0.0000,0.0000,0.0000,42
2,1,2,2,21.6667,36.6667,26.6667,6.6667,8.3333,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,33.3333,15.0000,8.3333,3.3333,3.3333,0.0000,1.6667,0.0000,0.0000,60
2,1,2,3,26.6667,44.4444,22.2222,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,0.0000,42.2222,35.5556,15.5556,6.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45
2,1,3,0,17.5676,33.7838,27.0270,10.8108,5.4054,5.4054,0.0000,0.0000,0.0000,0.0000,37.8378,39.1892,14.8649,6.7568,1.3514,0.0000,0.0000,0.0000,0.0000,0.0000,74
2,1,3,1,20.0000,37.7778,31.1111,4.4444,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,31.1111,33.3333,26.6667,4.4444,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,45
2,1,3,2,20.0000,37.7778,31.1111,4.4444,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,31.1111,33.3333,26.6667,4.4444,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,45
2,1,3,3,31.5789,37.8947,22.1053,7.3684,1.0526,0.0000,0.0000,0.0000,0.0000,0.0000,21.0526,35.7895,22.1053,15.7895,3.1579,1.0526,1.0526,0.0000,0.0000,0.0000,95
2,2,0,0,12.5000,39.5833,29.1667,14.5833,4.1667,0.0000,0.0000,0.0000,0.0000,0.0000,41.6667,39.5833,14.5833,0.0000,4.1667,0.0000,0.0000,0.0000,0.0000,0.0000,48
2,2,0,1,20.0000,40.0000,23.3333,13.3333,3.3333,0.0000,0.0000,0.0000,0.0000,0.0000,26.6667,40.0000,33.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30
2,2,0,2,27.0833,37.5000,20.8333,8.3333,6.2500,0.0000,0.0000,0.0000,0.0000,0.0000,29.1667,39.5833,27.0833,4.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48
2,2,0,3,25.8621,41.3793,18.9655,8.6207,5.1724,0.0000,0.0000,0.0000,0.0000,0.0000,31.0345,41.3793,24.1379,3.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58
2,2,1,0,2.5641,38.4615,38.4615,12.8205,5.1282,2.5641,0.0000,0.0000,0.0000,0.0000,38.4615,33.3333,25.6410,2.5641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39
2,2,1,1,25.0000,31.6667,21.6667,16.6667,1.6667,1.6667,1.6667,0.0000,0.0000,0.0000,38.3333,38.3333,16.6667,6.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60
2,2,1,2,26.1905,34.5238,21.4286,11.9048,3.5714,1.1905,1.1905,0.0000,0.0000,0.0000,36.9048,39.2857,15.4762,8.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84
2,2,1,3,21.1538,48.0769,25.0000,1.9231,3.8462,0.0000,0.0000,0.0000,0.0000,0.0000,46.1538,38.4615,9.6154,5.7692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52
2,2,2,0,1.8868,41.5094,33.9623,15.0943,3.7736,3.7736,0.0000,0.0000,0.0000,0.0000,33.9623,41.5094,22.6415,1.8868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53
2,2,2,1,25.0000,31.6667,21.6667,16.6667,1.6667,1.6667,1.6667,0.0000,0.0000,0.0000,38.3333,38.3333,16.6667,6.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60
2,2,2,2,21.4286,45.2381,21.4286,7.1429,2.3810,0.0000,2.3810,0.0000,0.0000,0.0000,35.7143,35.7143,21.4286,4.7619,2.3810,0.0000,0.0000,0.0000,0.0000,0.0000,42
2,2,2,3,19.0476,52.3810,28.5714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.3810,42.8571,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21
2,2,3,0,1.8868,41.5094,33.9623,15.0943,3.7736,3.7736,0.0000,0.0000,0.0000,0.0000,33.9623,41.5094,22.6415,1.8868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53
2,2,3,1,23.8095,30.9524,27.3810,11.9048,2.3810,2.3810,1.1905,0.0000,0.0000,0.0000,36.9048,36.9048,19.0476,5.9524,1.1905,0.0000,0.0000,0.0000,0.0000,0.0000,84
2,2,3,2,23.8095,28.5714,38.0952,0.0000,4.7619,4.7619,0.0000,0.0000,0.0000,0.0000,33.3333,33.3333,28.5714,0.0000,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,21
2,2,3,3,31.3131,40.4040,14.1414,11.1111,3.0303,0.0000,0.0000,0.0000,0.0000,0.0000,21.2121,44.4444,18.1818,9.0909,5.0505,2.0202,0.0000,0.0000,0.0000,0.0000,99
2,3,0,0,14.0625,37.5000,25.0000,17.1875,6.2500,0.0000,0.0000,0.0000,0.0000,0.0000,42.1875,35.9375,17.1875,1.5625,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,64
2,3,0,1,17.5000,42.5000,25.0000,10.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5000,42.5000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
2,3,0,2,16.9492,35.5932,27.1186,8.4746,10.1695,1.6949,0.0000,0.0000,0.0000,0.0000,47.4576,42.3729,6.7797,3.3898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59
2,3,0,3,22.5000,32.5000,25.0000,12.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,37.5000,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
2,3,1,0,3.8462,34.6154,38.4615,13.4615,5.7692,3.8462,0.0000,0.0000,0.0000,0.0000,42.3077,32.6923,21.1538,3.8462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52
2,3,1,1,5.0000,50.0000,20.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,15.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
2,3,1,2,20.6897,39.6552,22.4138,13.7931,3.4483,0.0000,0.0000,0.0000,0.0000,0.0000,46.5517,24.1379,22.4138,3.4483,1.7241,1.7241,0.0000,0.0000,0.0000,0.0000,58
2,3,1,3,26.1905,42.8571,23.8095,7.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,33.3333,14.2857,2.3810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42
2,3,2,0,2.1277,34.0426,29.7872,21.2766,6.3830,4.2553,0.0000,0.0000,2.1277,0.0000,40.4255,38.2979,17.0213,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47
2,3,2,1,13.3333,40.0000,28.8889,13.3333,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,46.6667,24.4444,22.2222,2.2222,2.2222,2.2222,0.0000,0.0000,0.0000,0.0000,45
2,3,2,2,23.8095,33.3333,28.5714,4.7619,9.5238,0.0000,0.0000,0.0000,0.0000,0.0000,33.3333,33.3333,19.0476,4.7619,4.7619,4.7619,0.0000,0.0000,0.0000,0.0000,21
2,3,2,3,21.4286,42.8571,28.5714,2.3810,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,42.8571,38.0952,11.9048,2.3810,2.3810,2.3810,0.0000,0.0000,0.0000,0.0000,42
2,3,3,0,5.5556,31.4815,31.4815,18.5185,7.4074,3.7037,0.0000,0.0000,1.8519,0.0000,40.7407,40.7407,14.8148,3.7037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54
2,3,3,1,16.6667,35.4167,31.2500,10.4167,4.1667,2.0833,0.0000,0.0000,0.0000,0.0000,45.8333,29.1667,22.9167,0.0000,2.0833,0.0000,0.0000,0.0000,0.0000,0.0000,48
2,3,3,2,24.4898,28.5714,34.6939,2.0408,8.1633,2.0408,0.0000,0.0000,0.0000,0.0000,34.6939,36.7347,20.4082,2.0408,4.0816,2.0408,0.0000,0.0000,0.0000,0.0000,49
2,3,3,3,33.3333,39.3939,12.1212,12.1212,3.0303,0.0000,0.0000,0.0000,0.0000,0.0000,27.2727,45.4545,12.1212,6.0606,9.0909,0.0000,0.0000,0.0000,0.0000,0.0000,33
3,0,0,0,17.0732,29.2683,26.8293,14.6341,9.7561,2.4390,0.0000,0.0000,0.0000,0.0000,43.9024,31.7073,17.0732,4.8780,2.4390,0.0000,0.0000,0.0000,0.0000,0.0000,41
3,0,0,1,17.0213,31.9149,25.5319,17.0213,8.5106,0.0000,0.0000,0.0000,0.0000,0.0000,36.1702,38.2979,14.8936,8.5106,2.1277,0.0000,0.0000,0.0000,0.0000,0.0000,47
3,0,0,2,22.8070,40.3509,21.0526,8.7719,7.0175,0.0000,0.0000,0.0000,0.0000,0.0000,26.3158,38.5965,24.5614,7.0175,1.7544,0.0000,1.7544,0.0000,0.0000,0.0000,57
3,0,0,3,21.4286,40.4762,21.4286,11.9048,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,42.8571,26.1905,21.4286,7.1429,0.0000,0.0000,2.3810,0.0000,0.0000,0.0000,42
3,0,1,0,6.9767,37.2093,32.5581,16.2791,4.6512,0.0000,2.3256,0.0000,0.0000,0.0000,41.8605,48.8372,6.9767,2.3256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43
3,0,1,1,28.2609,28.2609,23.9130,15.2174,4.3478,0.0000,0.0000,0.0000,0.0000,0.0000,34.7826,41.3043,13.0435,10.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46
3,0,1,2,24.4444,22.2222,28.8889,24.4444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8889,33.3333,26.6667,4.4444,2.2222,2.2222,2.2222,0.0000,0.0000,0.0000,45
3,0,1,3,30.4348,23.9130,19.5652,26.0870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4348,41.3043,15.2174,6.5217,4.3478,2.1739,0.0000,0.0000,0.0000,0.0000,46
3,0,2,0,10.2041,32.6531,36.7347,12.2449,4.0816,2.0408,2.0408,0.0000,0.0000,0.0000,36.7347,42.8571,14.2857,6.1224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49
3,0,2,1,28.3333,23.3333,26.6667,18.3333,3.3333,0.0000,0.0000,0.0000,0.0000,0.0000,33.3333,38.3333,16.6667,8.3333,1.6667,1.6667,0.0000,0.0000,0.0000,0.0000,60
3,0,2,2,33.3333,17.6471,33.3333,13.7255,1.9608,0.0000,0.0000,0.0000,0.0000,0.0000,33.3333,37.2549,15.6863,5.8824,3.9216,1.9608,1.9608,0.0000,0.0000,0.0000,51
3,0,2,3,31.9149,36.1702,17.0213,12.7660,2.1277,0.0000,0.0000,0.0000,0.0000,0.0000,25.5319,27.6596,23.4043,12.7660,6.3830,4.2553,0.0000,0.0000,0.0000,0.0000,47
3,0,3,0,9.4340,33.9623,35.8491,13.2075,3.7736,1.8868,1.8868,0.0000,0.0000,0.0000,33.9623,43.3962,15.0943,7.5472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53
3,0,3,1,21.0526,35.0877,24.5614,15.7895,3.5088,0.0000,0.0000,0.0000,0.0000,0.0000,17.5439,33.3333,26.3158,14.0351,5.2632,3.5088,0.0000,0.0000,0.0000,0.0000,57
3,0,3,2,21.2766,40.4255,23.4043,10.6383,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,17.0213,31.9149,25.5319,14.8936,6.3830,4.2553,0.0000,0.0000,0.0000,0.0000,47
3,0,3,3,27.2727,46.7532,14.2857,9.0909,2.5974,0.0000,0.0000,0.0000,0.0000,0.0000,10.3896,38.9610,29.8701,14.2857,5.1948,1.2987,0.0000,0.0000,0.0000,0.0000,77
3,1,0,0,22.9508,32.7869,22.9508,13.1148,6.5574,1.6393,0.0000,0.0000,0.0000,0.0000,37.7049,36.0656,16.3934,6.5574,3.2787,0.0000,0.0000,0.0000,0.0000,0.0000,61
3,1,0,1,20.4545,36.3636,22.7273,6.8182,11.3636,2.2727,0.0000,0.0000,0.0000,0.0000,47.7273,31.8182,15.9091,4.5455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44
3,1,0,2,29.7872,29.7872,27.6596,4.2553,8.5106,0.0000,0.0000,0.0000,0.0000,0.0000,38.2979,44.6809,8.5106,8.5106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47
3,1,0,3,27.4510,35.2941,23.5294,7.8431,5.8824,0.0000,0.0000,0.0000,0.0000,0.0000,39.2157,45.0980,7.8431,7.8431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51
3,1,1,0,13.7255,27.4510,39.2157,9.8039,3.9216,5.8824,0.0000,0.0000,0.0000,0.0000,37.2549,41.1765,11.7647,7.8431,1.9608,0.0000,0.0000,0.0000,0.0000,0.0000,51
3,1,1,1,11.2903,40.3226,40.3226,8.0645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1935,50.0000,17.7419,6.4516,1.6129,0.0000,0.0000,0.0000,0.0000,0.0000,62
3,1,1,2,15.2174,32.6087,39.1304,8.6957,4.3478,0.0000,0.0000,0.0000,0.0000,0.0000,26.0870,52.1739,15.2174,6.5217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46
3,1,1,3,25.0000,42.5000,20.0000,7.5000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5000,32.5000,22.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
3,1,2,0,10.5263,29.8246,26.3158,19.2982,8.7719,3.5088,0.0000,0.0000,1.7544,0.0000,38.5965,40.3509,17.5439,3.5088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57
3,1,2,1,17.7778,31.1111,31.1111,13.3333,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,31.1111,55.5556,6.6667,6.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45
3,1,2,2,23.4568,35.8025,24.6914,7.4074,8.6420,0.0000,0.0000,0.0000,0.0000,0.0000,38.2716,35.8025,12.3457,7.4074,2.4691,2.4691,0.0000,1.2346,0.0000,0.0000,81
3,1,2,3,28.8462,42.3077,19.2308,7.6923,1.9231,0.0000,0.0000,0.0000,0.0000,0.0000,44.2308,32.6923,15.3846,7.6923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52
3,1,3,0,10.5263,29.8246,26.3158,19.2982,8.7719,3.5088,0.0000,0.0000,1.7544,0.0000,38.5965,40.3509,17.5439,3.5088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57
3,1,3,1,20.0000,37.7778,31.1111,4.4444,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,31.1111,33.3333,26.6667,4.4444,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,45
3,1,3,2,20.0000,37.7778,31.1111,4.4444,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,31.1111,33.3333,26.6667,4.4444,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,45
3,1,3,3,32.0312,39.8438,19.5313,7.0313,0.7813,0.7812,0.0000,0.0000,0.0000,0.0000,20.3125,39.0625,21.0938,14.8438,2.3438,1.5625,0.7813,0.0000,0.0000,0.0000,128
3,2,0,0,12.5000,39.0625,25.0000,18.7500,4.6875,0.0000,0.0000,0.0000,0.0000,0.0000,42.1875,35.9375,15.6250,3.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,64
3,2,0,1,20.0000,35.0000,27.5000,12.5000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,37.5000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
3,2,0,2,15.2542,32.2034,32.2034,6.7797,11.8644,1.6949,0.0000,0.0000,0.0000,0.0000,44.0678,44.0678,6.7797,5.0847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59
3,2,0,3,21.9512,29.2683,29.2683,9.7561,9.7561,0.0000,0.0000,0.0000,0.0000,0.0000,46.3415,39.0244,7.3171,7.3171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41
3,2,1,0,5.7692,34.6154,40.3846,11.5385,5.7692,1.9231,0.0000,0.0000,0.0000,0.0000,42.3077,34.6154,21.1538,1.9231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52
3,2,1,1,10.0000,30.0000,45.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,70.0000,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
3,2,1,2,22.4138,32.7586,31.0345,8.6207,5.1724,0.0000,0.0000,0.0000,0.0000,0.0000,32.7586,51.7241,8.6207,6.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58
3,2,1,3,25.0000,45.4545,22.7273,6.8182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.7273,34.0909,13.6364,4.5455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44
3,2,2,0,4.2553,34.0426,27.6596,21.2766,6.3830,4.2553,0.0000,0.0000,2.1277,0.0000,36.1702,42.5532,17.0213,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47
3,2,2,1,17.7778,31.1111,31.1111,13.3333,4.4444,2.2222,0.0000,0.0000,0.0000,0.0000,31.1111,55.5556,6.6667,6.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45
3,2,2,2,28.5714,33.3333,19.0476,9.5238,9.5238,0.0000,0.0000,0.0000,0.0000,0.0000,47.6190,42.8571,4.7619,4.7619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21
3,2,2,3,26.5306,40.8163,20.4082,8.1633,4.0816,0.0000,0.0000,0.0000,0.0000,0.0000,51.0204,38.7755,6.1224,4.0816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49
3,2,3,0,4.2553,34.0426,27.6596,21.2766,6.3830,4.2553,0.0000,0.0000,2.1277,0.0000,36.1702,42.5532,17.0213,4.2553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47
3,2,3,1,17.0732,29.2683,41.4634,7.3171,2.4390,2.4390,0.0000,0.0000,0.0000,0.0000,26.8293,51.2195,17.0732,2.4390,2.4390,0.0000,0.0000,0.0000,0.0000,0.0000,41
3,2,3,2,26.1905,30.9524,28.5714,4.7619,7.1429,2.3810,0.0000,0.0000,0.0000,0.0000,40.4762,38.0952,16.6667,2.3810,2.3810,0.0000,0.0000,0.0000,0.0000,0.0000,42
3,2,3,3,33.3333,45.4545,12.1212,6.0606,0.0000,3.0303,0.0000,0.0000,0.0000,0.0000,18.1818,48.4848,18.1818,12.1212,0.0000,3.0303,0.0000,0.0000,0.0000,0.0000,33
3,3,0,0,6.5789,19.7368,31.5789,21.0526,11.8421,5.2632,3.9474,0.0000,0.0000,0.0000,42.1053,42.1053,11.8421,3.9474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76
3,3,0,1,6.6667,26.6667,24.4444,20.0000,13.3333,6.6667,2.2222,0.0000,0.0000,0.0000,62.2222,33.3333,4.4444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45
3,3,0,2,4.0000,32.0000,36.0000,12.0000,12.0000,4.0000,0.0000,0.0000,0.0000,0.0000,52.0000,44.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25
3,3,0,3,12.5000,25.0000,32.5000,20.0000,7.5000,2.5000,0.0000,0.0000,0.0000,0.0000,57.5000,37.5000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40
3,3,1,0,10.1695,23.7288,28.8136,18.6441,11.8644,5.0847,1.6949,0.0000,0.0000,0.0000,40.6780,32.2034,20.3390,3.3898,1.6949,1.6949,0.0000,0.0000,0.0000,0.0000,59
3,3,1,1,13.6842,22.1053,28.4211,22.1053,8.4211,2.1053,3.1579,0.0000,0.0000,0.0000,55.7895,26.3158,15.7895,2.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95
3,3,1,2,8.6957,39.1304,32.6087,8.6957,6.5217,4.3478,0.0000,0.0000,0.0000,0.0000,45.6522,41.3043,13.0435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46
3,3,1,3,16.9811,32.0755,30.1887,11.3208,1.8868,5.6604,1.8868,0.0000,0.0000,0.0000,47.1698,37.7358,11.3208,3.7736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53
3,3,2,0,7.0588,24.7059,29.4118,21.1765,10.5882,4.7059,1.1765,0.0000,1.1765,0.0000,38.8235,32.9412,21.1765,4.7059,1.1765,1.1765,0.0000,0.0000,0.0000,0.0000,85
3,3,2,1,13.6842,22.1053,28.4211,22.1053,8.4211,2.1053,3.1579,0.0000,0.0000,0.0000,55.7895,26.3158,15.7895,2.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95
